HH0,HH1,HH2,HH3,HH4,HH5,HH6,HH7,HH8,HH9,HH10,HH11,HH12,HH13,HH14,HH15,HH16,HH17,HH18,HH19,HH20,HH21,HH22,HH23,HH24,HH25,HH26,HH27,HH28,HH29,Cd,Cl
0.001093227,0.000747134,0.001651583,-0.000601876,0.00117777,0.005049198,-7.14E-06,0.000445006,-0.002417983,-0.001283898,0.000426898,-0.004355148,-0.000573741,0.002419295,0.001231491,0.00093792,-0.002422536,0.002189886,-0.001744787,-8.38E-05,-0.003620516,-0.002336673,0.00205448,-6.27E-05,0.000431284,-0.000102797,-0.002147662,-0.001077198,0.001249104,0.001979749,0.028445,0.366926
-0.000390526,-0.002203212,-0.001374574,-0.003971775,0.001293514,-0.004567011,0.005066075,0.002445535,0.003439586,0.002017882,0.002054282,-0.005480404,-0.003543306,0.003621682,0.002253685,-0.002631309,-0.002835504,-0.003628775,-0.002012733,-0.001400345,0.000998606,0.001241352,0.000793223,-0.00145551,-0.00066373,0.00251854,0.002848805,0.002441185,0.000593481,0.003369426,0.018117,0.281295
0.000372202,-0.002618184,0.001125139,-0.000786562,-0.001858074,-0.004986105,-0.003040209,-0.001419941,0.005676832,0.004064823,-0.000321638,0.004192367,-0.000270693,-0.002599626,0.003547389,0.001851224,-0.002353736,8.02E-05,0.001049522,0.002312708,0.001437879,0.001984881,0.00284857,0.003105808,-5.67E-05,-0.002987113,0.002061124,-3.38E-05,0.000250064,0.0010682,0.017418,0.270961
0.001038998,0.001227776,-0.000190184,-0.001714963,-0.002622337,-0.002038765,0.00678814,-0.000970023,0.000773731,-0.001992543,-0.00229433,-0.003843816,0.000721224,-0.002056953,0.003130704,0.002309635,-0.001517375,-0.001579287,0.002772008,-0.001340429,-0.000226553,-0.000534172,-0.000426141,-0.002014078,0.002824307,-0.000346716,-0.001732286,-0.003045661,-0.000608293,0.001102084,0.107982,0.091348
-0.002620918,0.000784624,-0.002847573,-0.00135334,-0.005067602,0.004354567,-0.000430051,0.003068265,0.002505383,-0.001187112,-1.93E-05,-0.000278833,-0.004127139,0.000557241,0.003179739,0.000806039,-0.000130986,-0.003800715,-0.002585635,-0.001822479,0.00187474,0.002241376,0.001603011,-5.32E-05,0.001382845,-0.003371878,-0.001355484,0.000132199,0.001148391,0.002922921,0.109239,0.134852
-0.002132343,-0.001798585,-0.004207356,0.003347866,0.000951084,0.000666825,-0.000591918,-0.002777446,-0.004961709,-0.004346967,-0.002954101,-0.004129208,0.001527901,0.003539536,0.002416406,0.002923299,0.001382862,0.002788192,0.00040874,-0.003013071,-0.003101149,-0.000106261,-0.002063578,0.002948824,-0.002710263,1.99E-05,0.00254353,0.00235075,0.000140447,0.002450592,0.017931,0.458157
0.000496104,0.002218229,-0.00377866,-0.003142677,0.002241265,-0.004203422,0.002772319,-0.000158583,-0.000830392,0.004874667,-0.001008859,-0.003460197,-0.000496452,-0.003186763,-0.001088484,-0.003150798,-0.003142888,-0.001225733,4.25E-06,0.002846015,-0.002788874,0.003447306,0.001910875,0.002644592,0.003639784,-0.002148931,0.000979165,-0.002696432,0.002227764,0.000494842,0.104667,0.103717
-0.002063499,-0.000744944,-0.002663323,-0.004108077,-0.000362556,-0.005336461,-0.002098108,0.00404641,-0.001495817,-7.51E-05,-0.004079545,-0.005077322,0.004073847,0.00209059,-0.001231042,0.000587605,-0.0011291,-0.003067523,0.001452462,0.001737476,-0.00239764,-0.003351699,0.000631824,0.003337589,-0.003450808,0.00211648,-0.00306493,-0.001933797,0.00227693,0.001448251,0.013294,0.383599
0.001959913,-0.001478449,-0.002120238,0.004179696,0.003297229,0.001930862,-0.001172534,0.000267393,-0.004574451,0.000717612,0.003458007,0.00327723,-0.00301595,-0.00296198,-0.003536868,-0.002260758,0.003531487,-0.000314514,-0.000917782,0.002496791,-5.51E-05,0.003328581,-0.00076676,-0.001693314,-0.001128263,0.003542138,-0.000582288,0.002100718,-0.000741624,-0.001504585,0.119206,0.127196
0.001578396,-0.001788408,-0.004134806,0.000785595,0.001456249,-0.000426989,-0.005361235,0.005245621,-0.004167268,0.000372559,0.003953429,-0.001164746,-0.001831461,0.000321907,0.000510408,0.001783335,-0.002798768,-0.000124792,0.002038529,-0.001250627,0.002427217,-0.001745662,-0.003693278,-0.002647234,-0.001269879,0.0026805,-0.001059774,0.002670343,0.001499267,0.001737557,0.033587,0.394781
0.001690286,0.002416572,0.004186092,0.00017638,-0.005313882,0.000568226,-0.000653106,-5.95E-05,-0.005081361,-0.00281895,0.001609979,-0.004845737,0.002771531,0.004604599,0.003568777,-0.00378292,0.002261349,0.000485748,0.002331296,-0.002973344,0.001760026,0.001436494,-0.001586511,-0.002814315,-1.92E-06,0.000553123,-0.001826523,0.001845456,0.002245602,-0.00180742,0.11389,0.107955
-0.001410099,-0.000225112,-0.001924421,0.00090459,-0.001473364,0.003412653,-0.000570035,-0.002545558,0.006037621,0.005926152,0.00310991,0.001728609,0.002591345,0.001195602,0.001517775,-0.000227866,0.003788524,-0.003421144,0.002485935,0.001546329,-0.001857695,-0.001097956,-0.003414074,-0.003188947,-0.000268388,0.002626113,0.001952646,-0.003263022,-0.000854526,0.000714746,0.042669,0.252134
0.00124419,0.000327444,0.001910178,0.00339575,-0.00339681,0.001141265,-0.000480713,-0.000748969,-0.002006086,0.004023925,-0.004772546,0.001941586,0.001189815,-0.000396693,0.003631953,-0.00337236,-0.000319627,0.003057647,0.001884381,0.003775429,0.001091501,0.000145116,0.001696357,0.000792307,0.003363583,-0.002275014,0.000994829,-0.00086408,-0.001121468,0.001310351,0.029115,0.32468
-0.001832507,-0.000807602,-0.000808341,0.000287617,-0.001304021,-0.003147613,0.005846452,-0.002196918,0.003271521,0.006063231,-0.002810661,0.004158366,0.002445019,0.002689151,-0.003829095,0.00045991,-0.000473912,-1.23E-05,-0.000709882,-0.001549209,0.000635455,-0.000650322,0.002632362,-0.003162278,0.001140613,0.00150645,0.003253634,-0.000843229,0.001429381,0.000873305,0.031809,0.208968
-0.001790397,0.001878605,-0.000719508,-0.00082432,0.003028417,0.000418361,0.003154246,0.00654076,0.004742819,-0.004531339,-0.001945917,0.005279663,-0.004216217,-0.002710867,0.001795525,0.000777473,-0.002784048,0.000864336,0.002795033,0.001789531,0.003232283,-0.00141783,0.003086244,0.001930772,0.000410609,-0.00288907,-0.002080147,-0.002575965,-0.002509876,-0.002675639,0.128345,0.108718
0.002086981,0.002506138,-0.003390855,-0.00049125,-0.005510941,-0.000899186,0.006987249,-0.002031658,-0.004799498,0.002426079,-0.002865014,0.005154674,0.004177534,0.002557683,0.001053365,0.003009803,-0.003767379,-0.000709924,-0.001182686,-0.000417127,-0.001818745,0.001090161,0.003000979,0.003484965,0.003324295,0.001693387,0.002978014,-0.002639038,0.000654787,0.002166395,0.117266,0.128008
-0.001388761,0.001637559,-0.003999486,0.000207422,0.003477124,0.000453767,-0.004938499,0.005787644,-0.00296265,0.003572544,-0.000174113,-0.005458929,0.002574413,0.000577355,0.003443329,-0.000168786,-0.001628344,0.000414386,-0.003004308,-0.00206059,0.002962017,-0.000909008,0.002344271,0.000299466,0.00310065,0.000293804,0.003485389,-0.000206995,0.001349624,0.00083699,0.02817,0.23654
-0.000941836,0.001982963,-0.000376861,-0.003378946,-0.001391216,0.001356182,0.002955638,-0.00432784,-0.001447183,0.000160308,0.001834729,0.001582486,0.003616229,0.001320178,-0.000361833,0.003577853,0.001541147,0.002363147,0.002080404,5.32E-05,0.003383379,0.001222594,-0.00300317,-0.001812401,-0.003111735,0.003381777,0.000323576,0.002172293,-0.003345152,0.001581625,0.021665,0.413836
0.002499853,-0.000446706,0.002754886,-0.000535675,-0.001765545,0.001365292,-0.00046356,0.005350701,0.002118362,0.00412091,0.001062983,0.00454755,-0.002615262,-4.43E-05,-0.001671594,0.003208406,0.003495382,-0.00224666,0.002435174,0.0022254,-0.002272095,-0.002074224,0.000833586,-0.000698813,2.21E-06,0.000611507,0.003233281,0.003022592,0.003115491,0.002207631,0.04282,0.271662
-0.000716079,-0.002083203,-0.00030022,0.004128922,-0.002327739,4.53E-05,0.006079928,-0.005309824,-0.000122976,0.005414695,0.003153552,-0.001635005,-0.003518361,-0.004423417,0.003143531,0.003477505,-0.001744444,-0.003214131,0.003856814,0.002355064,0.002023178,-0.001782564,0.001220738,-0.000810809,0.001888956,0.000743451,-0.001017444,-0.00256416,0.000618859,-0.003242402,0.017507,0.172072
-0.002983834,-0.000470612,0.001079028,0.000911478,-0.002356371,-0.00231205,-0.006793395,-0.004868055,-0.00373201,0.000117047,0.001565262,-0.000937208,0.002980925,-0.001992064,0.001827495,0.001679983,-0.000771122,-0.000505625,-0.002554787,0.003041738,0.001675703,-0.002173664,-0.002695957,0.001560994,0.002311888,-0.002481855,-0.000817652,0.00033196,-0.001700308,-0.001687482,0.09328,0.120153
0.000877292,-0.002488242,0.000648203,-0.00113822,-0.004920863,-0.004506418,-0.001464293,-0.006651444,0.004556381,-0.001411293,-0.001771401,-0.003711261,0.004423567,0.004112898,0.000952898,-0.000788199,-0.001072256,0.000901216,0.002417377,0.002081869,0.000766344,-0.002911398,0.003282375,-0.002866332,-0.003028963,-0.003417815,0.002968532,-0.002530434,-0.003408593,-0.001344198,0.001789,0.151533
-0.00126363,0.00108724,0.003947894,0.004103555,-0.003241992,0.003579198,0.000271113,0.006233503,0.002586548,-0.006133429,0.003826014,-0.005444047,-0.004162531,0.002928667,-0.001064881,0.003147031,-0.000863236,-0.001127208,-0.001772693,-0.000390073,-0.001248397,0.000659353,0.002415831,-0.001113982,-0.000711046,-0.002963117,0.000745458,-0.002432839,-0.001459481,0.001852001,0.036121,0.344583
0.001008457,-0.002698582,-0.003784916,0.00127271,0.003592333,-0.003195815,1.14E-05,-0.001504993,0.004511465,-0.003752558,-0.004614218,-0.004187618,-0.002810043,0.001630966,-0.002173143,-0.003754635,-0.002649551,-0.001686198,-0.000697963,0.003810383,0.0026888,0.002422704,0.000666426,-0.002831869,-0.001527621,-0.000676421,0.003340341,0.002656838,-0.001681532,-0.001541017,0.09746,0.098805
0.001441624,0.002547684,-0.001234275,0.002898102,0.003895011,-0.002881689,-0.002159912,0.001335369,-0.003701131,0.000315097,-0.003656222,-0.003090511,-0.003218512,-0.004703943,-0.00359267,-0.00287508,-0.003211008,0.000326682,-0.000775142,-0.001727902,-0.002993202,0.000353379,-0.002851883,0.001077181,0.000208314,-0.000768958,0.003023032,0.00097939,-0.001177433,0.000933143,0.107608,0.132709
0.002542908,-0.001778194,0.001273824,-0.002071579,-0.005663746,-0.00125683,0.00364894,0.004364791,-0.001812152,-0.005465798,0.001143411,-0.000293659,0.002994167,0.001376605,-0.001376518,0.001696384,0.001677637,-0.000615405,0.002194398,-0.002931887,0.00363202,-0.000114426,0.000426947,0.001157793,0.002334783,0.001707619,-0.002391732,-0.002807286,0.002916607,-0.001380032,0.012599,0.179276
0.000595652,-0.002105576,-0.001117866,0.004066767,-0.001712812,0.000599748,-0.005001499,-0.001022039,-0.002801723,-0.005042702,-0.001494085,0.000475819,-0.003468727,-0.000721888,-0.002877697,-0.001868021,-0.002939579,0.000971425,-0.000645748,-0.001504328,-0.000846437,-0.000757701,0.002542829,0.003681977,0.001792891,-0.003105507,0.002491029,-0.002644928,-0.000811481,0.001359206,0.098195,0.130334
-0.001827713,0.00093132,-0.003801902,-0.00422744,0.002118508,0.004870179,-0.001260008,-0.004308086,0.000343332,-0.00269698,0.00490766,-0.000168186,-0.004586139,0.001608219,0.001258502,0.000317297,-0.001158258,0.003908042,0.000475039,0.000416097,-0.00034729,0.000712091,-0.001214472,-0.003522305,0.000267773,0.001450814,0.000562915,-0.002027237,0.002556717,-0.001391102,0.012706,0.273403
0.001022045,0.002626125,0.002969541,-0.000957727,-0.003557114,-0.003059044,0.004858456,-0.002087331,-0.001085611,0.006191318,-0.00508207,-0.002174865,-0.001569805,-0.003467206,-0.002234147,-0.001571652,0.001749438,-0.003552899,0.000101008,-0.000870411,-0.003043612,-0.000966149,0.001008061,0.003205093,0.002213964,-0.003472831,0.001552958,0.000503364,0.002016937,0.003327545,0.109424,0.108815
0.002396552,0.002671795,-0.001104274,0.000325711,0.003867829,0.002325553,-0.005019299,0.003882082,-0.00589647,-0.00372532,0.001131614,0.001357835,-0.002856474,0.000806565,0.000906276,-0.001187359,0.002001832,-0.003452461,0.002381605,0.001511742,-0.00074897,-0.002142784,-0.001020523,0.001290499,0.00019589,0.000432816,-0.001336247,0.001418115,0.001001772,0.001292966,0.032792,0.380496
0.001730226,0.001486203,0.002293783,0.00428283,-0.000505053,0.003496632,-0.000812316,0.00272815,-0.00097712,0.006114269,-0.001159597,-0.003412725,-0.001588562,0.004701921,-0.001470263,0.002971142,0.002844654,0.003416546,-0.002698125,-0.000507118,-0.002771925,-0.000328006,-0.000243411,-0.00291031,-0.000806863,-0.000198452,0.001753944,0.001720838,-0.000326782,-0.002224181,0.049221,0.358658
-0.000874803,-0.000297831,0.004093717,0.001771694,-0.001630913,-0.005098015,-0.000163127,-0.002878828,-0.005816032,0.00086739,0.001966399,0.004649741,-0.000103624,-0.00130328,-0.001157527,1.62E-05,-0.00067467,0.003803038,-0.00228841,-0.003786385,-0.000575194,-0.002932242,-0.002451671,0.000955549,0.000307207,0.00351441,-0.003177633,-0.001917424,-0.000524534,0.001872524,0.022094,0.418537
0.000914532,0.001811581,0.003594372,0.001286964,0.002721355,0.000645809,-0.005395012,0.000832898,-0.003331342,-0.005697185,-0.001445494,0.004901984,0.004226103,-0.004229769,0.000131963,-0.002192503,-0.003605626,-0.002887066,-0.003124987,0.001965402,0.002701915,-0.003750752,0.000152968,0.00280253,-0.001896146,0.002416736,-0.003503726,-0.002447765,0.001229197,-0.00318124,0.024286,0.323797
-0.002424108,-1.80E-05,-0.000862561,0.001518794,-0.001933386,-0.001308334,0.000173176,-0.001596979,0.003642971,0.004284339,-0.003035013,0.001222885,-0.004320618,-0.001544504,0.003372173,-0.00135933,0.001566481,0.000854411,0.001491256,0.00331348,0.002998012,0.001625262,-0.003504134,0.002442511,9.10E-05,-0.000482121,-0.001279974,-0.002892332,0.003014635,0.002595082,0.021657,0.367032
0.001817766,0.002720755,0.003216069,-0.003556204,0.002805264,0.003802927,-0.001142112,0.00368418,-0.002478683,-0.001386892,-0.004836492,-0.005386436,-0.001378249,-0.000825027,0.003065448,0.001523954,-0.00193144,-0.003790713,0.000557712,-0.001595841,0.002463762,-0.002481628,0.003673215,0.002324603,0.002748297,0.003205647,-0.00107213,0.000219639,-0.000766008,0.00094574,0.026879,0.282934
-0.001098754,-0.002566501,0.000135855,-0.00405605,0.000892888,0.003350296,0.000830262,0.002406161,-0.002992087,-0.004101437,-0.001561717,-0.001100607,0.001668789,-0.001724677,-9.05E-05,0.001629448,0.002789261,0.003469452,0.001767172,-0.002436986,0.000420891,0.002444239,0.003365128,-0.002153035,-8.34E-05,0.002430709,-0.001931092,-0.001627103,-0.00184766,0.001915036,0.016846,0.33038
-0.002889392,-0.001832538,-0.004007858,-0.00271597,-0.00359083,0.002786401,-0.000850777,-0.00175107,-0.005872202,0.001084502,0.004200662,6.42E-05,-0.002731452,0.003970799,0.003720911,-0.003900373,0.001783359,-0.002971528,-0.001378067,0.002515268,0.002766848,-0.002404531,0.003062501,0.00278088,-0.002547137,0.001671748,0.000259353,0.001952397,0.003081253,0.001906066,0.020785,0.347398
0.001600666,-0.001764308,-0.00218242,-0.000368656,0.002061254,0.005023435,0.000801911,0.005734901,-0.002536999,-0.001565818,0.000441372,-0.001600129,-0.002407647,-0.001867713,0.002396425,0.003413997,-0.000389932,0.00343125,0.001557086,-0.000595005,0.001206483,-7.05E-05,-0.002682096,-0.002343443,0.002909305,0.001814946,-0.001617705,-0.001525425,-0.002613384,-0.00302339,0.033014,0.340163
-0.002036242,-0.002123895,-0.002407518,0.000221992,-5.90E-05,-0.00284261,0.004121346,0.001443875,0.003135245,-0.002330513,-0.003216151,0.002943077,-0.002465328,-0.001517452,0.002681701,-7.35E-05,-0.003879167,-0.001791418,-0.001109162,0.002455284,-0.000356973,0.002335669,-0.000115503,0.001064884,-0.002831852,-0.003003888,0.000585307,-0.000286833,-0.001483346,-0.000221502,0.018943,0.377757
0.000678228,3.33E-05,-0.000113533,0.000868626,0.003457186,0.00390879,-0.004485209,-0.006392908,0.005302596,0.001010904,-0.005156963,-0.001746649,0.004015019,0.003762653,0.001858909,0.001157,-0.003821215,-1.82E-05,-0.00194214,0.001697182,0.00349322,-0.002045429,0.003164095,-0.002229829,0.000320049,0.003073194,-8.21E-05,0.00336542,-0.002919705,-0.002118209,0.021674,0.340007
-0.00235567,-0.00171739,-0.002582061,-0.001839491,0.003811108,0.002448997,0.006331792,-0.004069681,0.001578385,-0.005436271,0.003042034,0.002860054,-3.43E-05,0.002303474,-0.003699909,0.003675746,-0.001580524,-0.000289529,-0.001656217,0.000236437,-0.000386885,-0.00115495,-0.003375134,-0.00083075,0.003617651,-0.001334701,-0.0015873,0.000105648,0.002540259,-0.002511224,0.020931,0.255726
-0.001848955,-0.001924951,-0.001171819,-0.000688972,-0.000438039,0.000202215,0.000911478,-0.003385453,0.004722626,-0.000501881,0.001352344,0.005089608,0.003969067,-0.004197948,-0.001767714,0.000366727,0.00120294,0.000395346,-0.000988255,0.003255202,0.000171454,0.000113486,-0.001037796,-0.001823328,0.000858112,-0.002223412,0.000607552,0.001822343,0.000103613,-0.000709468,0.018397,0.26283
-0.000764241,-0.002808236,-0.002508416,0.00273115,-0.000917287,-0.002534142,0.001486612,0.006477827,-0.0035255,-0.001962588,0.00118544,-0.004273554,0.001261273,0.003467264,0.00387342,-0.000639512,0.000640818,-0.00216048,0.00336108,0.001476109,0.003743576,-0.0006071,6.52E-05,-0.00298411,-0.003320473,-0.001959456,-0.000931082,0.002201057,0.000566114,-0.001526345,0.112382,0.112091
0.000964794,0.000346881,-0.0002167,0.002761557,0.004913324,0.003648389,0.001706419,-0.005378189,-0.004530738,-0.002311517,-0.002910684,0.004455875,-0.002553454,-0.002088978,3.10E-05,-0.002460998,0.000563392,0.00316658,0.001268368,0.00280874,-0.002182518,0.003109942,-0.000493367,0.001259269,0.003437924,0.002611366,0.001848033,0.003103053,0.000554315,1.33E-06,0.021489,0.461564
-0.000553968,0.002330248,0.00012255,-0.002610852,0.001705682,0.00507323,0.003740493,-0.001638547,-0.003951385,-0.003117483,-0.002491583,-0.001436543,0.004409214,-0.002831822,0.000974717,-0.003408649,0.003031451,-0.002743906,-0.003586562,0.003624631,-0.002137559,0.001692539,-0.002409835,0.002936032,-0.001092234,0.000329395,0.000974388,-0.000989028,-0.000167974,-0.002125257,0.020139,0.358141
0.001823261,0.001596732,-0.002599796,0.00282962,-0.004470583,-5.49E-05,0.003361394,-0.004794605,0.001492608,0.003235854,0.005018264,0.002557202,-0.002401399,0.002723934,-0.002208369,-0.003809544,0.001426967,-0.001512171,0.001435303,0.003100779,0.003300837,0.002378782,0.000880722,-0.001522241,0.002283848,0.001388411,-0.002054089,0.003086312,-0.001749901,-0.003356538,0.023685,0.345002
-0.000777572,-0.002722309,0.001242804,-0.004041789,0.000530408,-0.003838789,0.006644623,-0.0019366,-0.002957614,0.00013856,0.003225362,0.002211754,-0.00090132,0.003914772,0.003655975,0.00134879,-4.89E-05,0.001097685,0.003736392,0.003082961,-0.003537192,-0.000633098,0.00323928,4.55E-05,-0.000561796,-0.002377363,-0.003448,0.001681024,0.002612192,-0.000295098,0.114107,0.080926
-0.002793402,-0.002403026,-0.001674986,0.003775177,-0.00429368,-0.003677758,-0.003395836,-0.002895166,-0.000257473,-0.00333925,-0.005397282,0.003642344,0.004338552,-0.002631139,-0.002548562,-0.001304326,0.000179352,-0.001659965,0.001731358,-0.003405651,-0.001710037,0.001682534,-0.001981274,-0.001546351,-0.002089771,0.001316083,-0.001529783,-0.001242888,0.001542873,0.001483991,0.088311,0.128532
6.21E-05,-0.00032569,9.83E-05,0.000662727,-0.004598432,0.005181182,-0.004044543,-0.000380648,0.000747011,0.005174815,0.001511823,0.001156512,0.001343202,-0.001022562,0.00346762,-0.001118401,0.000777872,0.001835302,0.001798119,0.002336664,-0.001468443,-0.002504025,0.001166948,-0.003639605,-0.003442878,0.000913691,-0.001323684,-0.002679312,-0.002826178,-0.001242898,0.039216,0.320668
0.000137544,0.000775097,-0.00092952,0.000167776,-0.002193941,0.001722039,0.002043806,-0.003586035,0.00335277,-0.003465807,-0.004393469,-0.003074655,-0.001923286,-0.004503869,0.000640445,-0.000243147,-0.002992929,-0.000982402,-0.003452199,0.003354714,-0.000430893,0.001759678,0.002749196,-0.001660217,0.000282051,-0.002567774,0.002201751,0.001627696,0.002128546,-0.000831969,0.102795,0.108274
0.00170746,-0.002772243,0.000977913,0.001229975,-0.003968234,-0.003447682,-0.004214579,0.002271887,0.005744002,-0.000389359,-0.005265988,0.002824913,-0.004415143,-0.002997364,0.001595532,0.000862631,-0.002483324,0.001504078,-0.001997771,0.001447909,-0.000310459,0.003342879,0.00331479,0.000675903,-0.00064486,-0.002818841,-0.000769896,-0.003080195,-4.55E-05,0.002582742,0.021204,0.383983
0.000794556,0.001841291,-0.002708538,-0.002981329,-0.005168345,-0.005127099,-0.004794073,-0.005639287,0.003948962,-0.002561585,-0.002322816,0.002136675,-0.004746064,0.002068235,0.00059193,0.003088768,-0.001908641,-0.00219,-0.000177531,0.00203858,0.003523801,0.000888614,-0.000169305,-0.000596092,-0.001631852,0.0023159,-0.000488835,-0.001364445,-0.002810334,0.002336218,0.008495,0.431708
-0.001445405,-0.002419107,0.002727319,0.001027018,0.004462162,0.001975016,0.000316478,-0.002503496,-0.001044654,0.006219546,-0.003066978,0.002905292,0.002375159,0.003822777,0.002175307,-0.000729037,0.001938224,-0.003823693,3.43E-05,-0.002960071,-0.00121645,-0.002979419,-0.000621567,0.000370721,0.00176367,-0.002295633,-0.003325574,-0.001520002,-0.000748569,0.001759507,0.12679,0.103793
-0.002843476,0.001359201,0.000994165,-0.003594118,0.003199786,-0.005301192,0.003532769,0.002926432,0.001396899,-0.006077742,-0.002469276,0.001011074,-0.001065399,-0.003475227,-0.00228121,0.000292177,0.003621947,0.003714058,0.003132796,0.00320785,0.001744291,-0.00082664,-0.003425947,-0.002064489,-0.002491673,-0.001924109,0.002901067,-0.003107917,0.002185946,-0.0022592,0.00396,0.179689
-0.002609344,0.002768969,-0.004129346,-0.003998309,-0.000817297,-0.003588907,0.006353206,0.002519194,0.002063667,0.003207908,-0.003484586,-0.002470232,0.002230384,0.001356777,-0.002503162,-0.00390777,-0.003539279,0.001599032,-0.003819309,0.002056222,-0.000658384,0.002815859,-0.002931204,-0.001203817,0.003082634,0.00207056,-0.003178668,0.000523522,-0.000653099,0.002721771,0.106326,0.128715
-0.00043508,-0.001754459,0.001328523,-0.001933794,0.002664818,-0.003756112,-0.0022723,0.001726443,-1.10E-05,-0.00076551,0.004240206,-0.003812198,0.00352153,-0.004053689,-0.000999804,-0.002370678,-0.00274015,0.003568605,-0.002634636,0.000342787,0.003184517,0.0005409,0.003056994,0.003563551,0.002672135,-0.001005404,-0.000847528,0.003003075,-0.003377522,-0.002059036,0.107101,0.090748
0.002530444,0.002830851,0.003093047,-0.001026764,2.61E-05,-0.0031084,-0.004642782,0.003425502,2.84E-05,-2.07E-05,-0.003677243,-0.00200373,-0.003502301,-0.000705554,9.21E-07,-0.000714577,-0.003555544,0.00369519,-0.003652261,-3.01E-05,-0.003572297,0.003006437,0.000868763,0.001646481,0.002596515,0.002494697,0.001688416,-0.002964314,-0.001815267,0.000435715,0.021802,0.474312
0.00122647,0.001188437,-0.002369021,-0.001907219,-0.004802274,0.003685698,0.005920177,0.002741291,0.002097012,-0.001000363,-0.003414516,-0.003996792,0.002542216,0.002622573,0.000308478,0.000637375,-0.002197601,-0.001398231,0.003679356,-0.002390597,-0.001510039,-0.002700668,-8.61E-05,0.001166764,-0.000537503,-0.001355813,-0.002101512,0.000968918,4.69E-05,-0.002947082,0.115085,0.114341
0.000384314,-0.002899533,-0.0042285,-0.002961821,0.000496831,0.001947102,0.004338824,-0.002855667,-0.002860735,0.001659145,0.003480157,0.000387829,0.002943063,-0.000188868,-0.002475145,0.002555662,-0.003445012,-0.003355491,-0.002644937,-0.000573831,-0.003249427,0.000328308,0.003147842,0.001702317,-0.00155253,-5.20E-05,-0.002392945,0.00328872,-0.00041734,0.001120364,0.104474,0.112159
0.002335976,-0.00288306,3.78E-05,0.001873283,-0.002182893,0.005216926,0.004078502,-0.002530728,0.001695907,0.005720618,-0.000461945,0.003894413,0.002309262,0.003688248,-0.001714453,0.00399589,-0.002320743,0.002908724,0.000145766,-0.003552437,-0.001613994,-0.000198425,0.001107445,-0.002718422,-0.003512383,-0.001252107,-0.002443439,-0.001258558,0.000134781,0.002092082,0.136698,0.11876
-0.002666095,-0.001849646,-0.00094865,0.003741768,-0.00189707,-0.001023609,-0.001504566,0.00679407,-0.003684833,-0.003402718,-0.002694402,0.001120577,0.002665138,-0.000352328,0.000850078,-0.001751593,0.003208392,-0.001833496,0.000956842,0.002266203,0.001504089,-0.000129473,-0.002771028,-0.001748342,-0.000197686,0.002032054,0.003282474,-0.001947277,0.001079344,-0.00167967,0.026327,0.282087
0.001082097,-0.00168906,0.002384451,-0.00135971,0.001915735,-0.004833765,-0.002843863,-0.003284085,-0.000840489,-0.005074685,0.001707548,0.004797697,-0.001863127,0.001732057,0.003276804,-0.002403866,-0.001261695,-7.25E-05,0.003049936,-0.001232218,-7.39E-05,0.001518124,-6.74E-05,-0.003118168,0.00117487,-0.001503451,-0.003273478,-0.001845394,-0.002154016,-0.002960474,0.006269,0.207159
0.000744886,0.002242579,-0.000269662,-0.001526815,-0.000486363,0.005236888,-0.002978642,0.003464951,-0.00601909,0.004807438,0.000183623,0.001809,0.00025163,0.003158575,-0.003420952,0.001387978,0.003446355,0.00180105,-0.002309448,-0.001321773,0.001140315,-0.001022853,-0.00294328,0.001457671,4.17E-05,-0.002857096,0.002373399,-0.002359828,-0.003094152,0.002188693,0.128116,0.145145
0.001831057,0.002015624,0.001967227,-0.003809307,-0.003418407,-0.002919694,-0.002615289,-0.00195079,-0.004988463,-0.004849549,-0.003089414,0.001982659,-0.000183751,-0.002624386,0.003191991,0.002273318,0.002438096,-0.000690827,0.003452763,-0.002476266,0.003082077,-0.002012211,-0.001152423,9.32E-05,-0.003400454,0.001594078,0.000516748,0.003379013,0.000946728,0.002228264,0.009281,0.307446
-0.002193088,0.001658832,0.002891268,-0.003118773,-0.0011809,0.00495681,0.005096904,-0.001520674,-0.005811664,0.003407915,-0.004631368,-0.005053958,0.004336661,0.001472139,0.003093383,-0.001944528,-0.003482266,-0.000373788,-0.000582314,-0.002799059,0.000367875,0.001493735,-0.000310322,-0.000563811,0.001600159,0.003402029,0.002627729,-0.000432177,-0.00010054,-0.00059187,0.11335,0.113292
-4.76E-06,0.001914696,-0.00215056,0.002452269,-0.005103442,0.005616494,-0.002073131,-0.006982997,0.000938818,-0.005386964,-0.001317166,-0.001739653,0.000530317,-0.001400684,0.003687696,-0.003427974,0.002882474,-0.001550335,-0.001098126,0.00136409,2.30E-05,0.003433206,-0.002608096,0.003510492,-0.000722705,0.00259697,0.001713548,0.001159615,0.003099884,-0.000256829,0.020192,0.370018
0.001762015,0.001926458,0.001499623,0.000393561,-4.53E-06,-0.001559205,-0.000409823,0.005186205,0.005822872,-0.005907329,-0.004332647,0.002351224,2.68E-05,0.003448683,-0.001104562,-0.002920808,3.17E-05,0.0036723,0.001201965,-0.002808865,-0.00131427,-0.001993797,0.003189953,0.002899941,0.001180051,0.002900929,0.000228073,-0.003379013,0.00178188,0.002371905,0.023906,0.309078
